cohort_id,user_count,percentage,dominant_PROFILE_TYPE,dominant_PROFILE_TYPE_percentage,dominant_Location_CITY,dominant_Location_CITY_percentage,dominant_Location_Region_user,dominant_Location_Region_user_percentage,dominant_Location_Country_user,dominant_Location_Country_user_percentage,dominant_Genre_user,dominant_Genre_user_percentage,dominant_Language_user,dominant_Language_user_percentage,dominant_Content_type_user,dominant_Content_type_user_percentage,dominant_Category_user,dominant_Category_user_percentage
2892,44,0.058379,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Kids & Family,Comedy,Entertainment",40.9091,Hindi,100.0,Video,100.0,Shows,79.5455
2893,27,0.035824,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Entertainment,News,Music,Infotainment, Action,Animation,Adventure,Kids & Family, Action,Crime,Thriller",7.4074,Hindi,25.9259,Video,96.2963,"TV Channels, Movies, Shows",40.7407
2894,6,0.007961,Adult,100.0,Navi Mumbai (Reliance Corporate Park),66.6667,MH,66.6667,India,100.0,"Historical Fiction,Drama,Inspirational",50.0,Tamil,66.6667,Video,100.0,Movies,100.0
2895,26,0.034497,Adult,100.0,Riyadh,30.7692,01,46.1538,Saudi Arabia,84.6154,"Kids & Family,Drama,Entertainment",3.8462,NC,23.0769,Video,88.4615,Movies,38.4615
2896,27,0.035824,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Sports,News,Infotainment, Educational,News,Infotainment",14.8148,Hindi,44.4444,Video,100.0,TV Channels,100.0
2897,45,0.059706,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Entertainment,Educational,Infotainment",42.2222,Hindi,97.7778,Video,100.0,TV Channels,93.3333
2898,16,0.021229,Adult,100.0,"Navi Mumbai (Reliance Corporate Park), Indore",50.0,"MH, MP",62.5,India,100.0,"News, News,Event,Parliament, Music,Biography,Drama",6.25,Hindi,81.25,Video,87.5,"TV Channels, Movies",62.5
2899,32,0.042458,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Entertainment,Movies, Music, Entertainment,Educational,Infotainment, News,Music, Entertainment, Kids & Family,Comedy,Drama,Fantasy,Entertainment,Kids",3.125,Hindi,40.625,Video,93.75,"Movies, Shows",34.375
2900,37,0.049092,Adult,100.0,Mumbai (Chakala Industrial Area),40.5405,MH,100.0,India,100.0,"News, Drama,Inspirational,Entertainment",2.7027,Hindi,54.0541,Video,75.6757,TV Channels,18.9189
2901,6,0.007961,Adult,100.0,Patna (Police Colony),83.3333,BR,83.3333,India,100.0,"Comedy,Animation,Kids",50.0,NC,50.0,Video,100.0,Shows,83.3333
2902,20,0.026536,Adult,100.0,Navi Mumbai (Reliance Corporate Park),95.0,MH,95.0,India,100.0,Patriotic,100.0,NC,100.0,Video,100.0,Shows,100.0
2903,7,0.009288,Adult,100.0,Nashik,100.0,MH,100.0,India,100.0,Drama,42.8571,NC,100.0,Video,100.0,Movies,100.0
2904,8,0.010614,Adult,100.0,Navi Mumbai (Reliance Corporate Park),37.5,MH,37.5,India,100.0,Music,75.0,Telugu,100.0,Video,100.0,Shows,100.0
2905,16,0.021229,Adult,93.75,Lucknow,93.75,UP,100.0,India,100.0,"Music,Arts & Culture, News,Music",18.75,Hindi,100.0,Audio,87.5,Radio Channels,87.5
2906,20,0.026536,Adult,100.0,Madurai,15.0,TN,55.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
2907,5,0.006634,Adult,100.0,Jakarta,40.0,JK,40.0,India,60.0,"Kids & Family,Drama,Entertainment",40.0,NC,100.0,Video,100.0,Movies,100.0
2908,28,0.037151,Adult,100.0,"New Delhi (Connaught Lane), Bengaluru",21.4286,"KA, DL",35.7143,India,100.0,"Literary Fiction,Drama,Entertainment, Drama, Nature & Wildlife,Inspirational,Educational, Kids & Family,Drama,Entertainment, Kids & Family,Action,Comedy,Drama,Entertainment",3.5714,Hindi,60.7143,Video,85.7143,"TV Channels, Movies, Shows",17.8571
2909,9,0.011941,Adult,100.0,Pune,88.8889,MH,88.8889,India,100.0,"Music,Biography,Drama",55.5556,NC,100.0,Video,100.0,Movies,77.7778
2910,11,0.014595,Adult,100.0,"Gazipur, Tongi",18.1818,nan,63.6364,Bangladesh,100.0,"Romance,Drama",9.0909,Hindi,36.3636,Video,90.9091,TV Channels,63.6364
2911,20,0.026536,Adult,100.0,Yanamalakuduru,35.0,AP,65.0,India,100.0,"Action,Comedy,Drama, Mystery,Drama,Art",5.0,NC,45.0,Video,100.0,Movies,85.0
2912,30,0.039804,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Sports,News,Infotainment, Entertainment,Educational,Infotainment",36.6667,Hindi,93.3333,Video,100.0,TV Channels,96.6667
2913,47,0.06236,Adult,100.0,Lucknow,44.6809,UP,70.2128,India,100.0,"Drama,Inspirational,Entertainment, Mystery,Thriller,Drama, Entertainment,Educational,Infotainment",2.1277,Hindi,76.5957,Video,100.0,"Movies, Shows",40.4255
2914,32,0.042458,Adult,100.0,Paris,53.125,IDF,53.125,France,56.25,News,28.125,Hindi,78.125,Video,100.0,TV Channels,71.875
2915,8,0.010614,Adult,100.0,Chennai,100.0,TN,100.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
2916,12,0.015922,Adult,100.0,Ahmedabad (Shahibaugh),50.0,GJ,100.0,India,100.0,"Action,Crime,Thriller",16.6667,NC,58.3333,Video,100.0,Movies,83.3333
2917,55,0.072974,Adult,100.0,Navi Mumbai (Reliance Corporate Park),98.1818,MH,100.0,India,100.0,Drama,100.0,Hindi,100.0,Video,100.0,Movies,100.0
2918,15,0.019902,Adult,100.0,"Tilpat, Gurugram, Jharoda Mazra Burāri, Navi Mumbai (Reliance Corporate Park)",6.6667,"HR, MH, DL",13.3333,India,100.0,"News, Devotional, Music,Spiritual,Devotional, Music, Science,Educational,Scientific, Educational,News,Infotainment, Entertainment,Educational,Infotainment, News,Music, News,Infotainment",6.6667,Hindi,66.6667,Video,66.6667,"Radio Channels, TV Channels, Shows",20.0
2919,6,0.007961,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,Sports,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
2920,3,0.00398,Adult,100.0,"Nāngloi Jāt, Navi Mumbai (Reliance Corporate Park)",33.3333,"MH, JH",66.6667,India,100.0,"Kids, Kids & Family,Animation,Music,Edutainment,Kids",33.3333,English,33.3333,Video,100.0,Shows,66.6667
2921,11,0.014595,Adult,100.0,Saint Thomas Mount,100.0,TN,100.0,India,100.0,"News,Educational,Infotainment",27.2727,Tamil,45.4545,Video,90.9091,TV Channels,72.7273
2922,3,0.00398,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,Sports,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
2923,7,0.009288,Adult,100.0,Haridwar,28.5714,UT,42.8571,India,100.0,"Music,Biography,Drama",71.4286,NC,100.0,Video,100.0,Movies,100.0
2924,47,0.06236,Adult,100.0,Bengaluru,21.2766,KA,21.2766,India,100.0,Drama,93.617,Hindi,95.7447,Video,100.0,Shows,100.0
2925,7,0.009288,Adult,100.0,"Haveli, Patna (Police Colony), Deolāli",14.2857,PB,28.5714,India,100.0,"Action,Crime,Thriller, Drama,Thriller,Entertainment",28.5714,Hindi,71.4286,Video,100.0,Movies,42.8571
2926,11,0.014595,Adult,100.0,Srinagar,72.7273,JK,72.7273,India,100.0,"News, Action,Animation,Adventure,Kids & Family, Kids & Family,Drama,Inspirational,Entertainment",9.0909,Hindi,81.8182,Video,100.0,"Movies, Shows",45.4545
2927,3,0.00398,Adult,100.0,Raebareli,33.3333,UP,33.3333,India,100.0,"News,Event,Parliament, News, News,Music",33.3333,Hindi,33.3333,"Audio, Video",66.6667,"Radio Channels, TV Channels",66.6667
2928,8,0.010614,Adult,100.0,Bengaluru,87.5,KA,87.5,India,100.0,"Entertainment,Movies",25.0,Hindi,50.0,Video,100.0,TV Channels,100.0
2929,31,0.041131,Child,100.0,"Rewa, Jabalpur, Navi Mumbai (Reliance Corporate Park)",3.2258,"UP, MH",12.9032,India,100.0,"Entertainment,Movies, Music, Educational,News,Infotainment, Entertainment,Educational,Infotainment, Romance,Action,Drama,War, Entertainment",3.2258,Hindi,19.3548,Video,51.6129,"Radio Channels, TV Channels",25.8065
2930,15,0.019902,Adult,100.0,"Patna (Police Colony), Dispur, New Delhi (Okhla), Chābua, Bongaigaon",6.6667,"BR, MH",33.3333,India,93.3333,"News, Music,Arts & Culture, Health, News,Music, History, Drama,Period Drama,Social Awareness",6.6667,Hindi,20.0,"Audio, Video",86.6667,"Radio Channels, TV Channels, Documentaries, Shows",20.0
2931,29,0.038477,Adult,89.6552,Pitampura,68.9655,DL,89.6552,India,100.0,"Drama,Inspirational,Entertainment",20.6897,Hindi,86.2069,Video,100.0,Shows,44.8276
2932,38,0.050419,Adult,100.0,Navi Mumbai (Reliance Corporate Park),97.3684,MH,100.0,India,100.0,News,97.3684,NC,97.3684,Video,100.0,TV Channels,97.3684
2933,44,0.058379,Adult,100.0,Patna (Police Colony),97.7273,BR,100.0,India,100.0,"News, Music,Arts & Culture, Music,Biography,Drama, Entertainment,Educational,Infotainment, Entertainment",2.2727,Hindi,36.3636,"Audio, Video",75.0,"Radio Channels, TV Channels",45.4545
2934,30,0.039804,Child,100.0,"Patna (Police Colony), Navi Mumbai (Reliance Corporate Park)",16.6667,"BR, MH",23.3333,India,100.0,News,10.0,Hindi,40.0,Video,73.3333,TV Channels,43.3333
2935,18,0.023882,Adult,100.0,Howrah,11.1111,WB,83.3333,India,100.0,"Educational,News,Infotainment",22.2222,Bengali,55.5556,Video,77.7778,TV Channels,55.5556
2936,4,0.005307,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Educational,News,Infotainment",100.0,Manipuri,50.0,Video,100.0,TV Channels,100.0
2937,12,0.015922,Adult,100.0,"Durg, Navi Mumbai (Reliance Corporate Park)",16.6667,"HR, DL",25.0,India,100.0,"Action,Animation,Adventure,Kids & Family, Animation,Adventure,Kids, Action,Animation",8.3333,Hindi,100.0,Video,100.0,"Movies, Shows",50.0
2938,24,0.031843,Adult,100.0,Gorakhpur,8.3333,UP,41.6667,India,100.0,"Mythology,Devotional,Spiritual",95.8333,NC,100.0,Video,100.0,Shows,100.0
2939,13,0.017248,Adult,100.0,"Lucknow, Patna (Police Colony)",61.5385,"BR, UP",92.3077,India,100.0,"News, Entertainment,Educational,Infotainment",15.3846,Hindi,76.9231,Video,100.0,TV Channels,69.2308
2940,23,0.030517,Adult,100.0,"Bengaluru, Mysuru",4.3478,MH,17.3913,India,86.9565,"Kids & Family,Comedy,Entertainment",8.6957,Hindi,95.6522,Video,100.0,Shows,82.6087
2941,23,0.030517,Adult,91.3043,"Srinagar, Amravati, Ghugus, Akola, Dattāpur, Selu, Nagpur",4.3478,"JK, MH",13.0435,India,100.0,"News, Educational,News,Infotainment, Entertainment,News,Infotainment,Culture",4.3478,Hindi,43.4783,"Audio, Video",65.2174,"Radio Channels, TV Channels",39.1304
2942,28,0.037151,Adult,100.0,Hyderabad (Basant Nagar Colony),75.0,TG,100.0,India,100.0,"Entertainment,Movies, Music",7.1429,Hindi,60.7143,Video,75.0,TV Channels,57.1429
2943,27,0.035824,Child,100.0,Bengaluru,11.1111,DL,18.5185,India,96.2963,"News, Music,Biography,Drama, Contemporary Fiction,Drama,Open World,Casual,Entertainment, Mystery,Thriller,Drama, Music & Dance,Reality",3.7037,Hindi,40.7407,Video,85.1852,"TV Channels, Shows",18.5185
2944,18,0.023882,Guest,88.8889,Aligarh,5.5556,DL,27.7778,India,94.4444,"Drama,Inspirational,Entertainment",55.5556,Hindi,94.4444,Video,100.0,Movies,88.8889
2945,17,0.022556,Adult,100.0,Mandi,41.1765,HP,41.1765,India,100.0,News,23.5294,Hindi,76.4706,Video,94.1176,TV Channels,82.3529
2946,29,0.038477,Adult,100.0,Jagatsinghapur,10.3448,UP,20.6897,India,96.5517,"Educational,News,Infotainment",10.3448,Hindi,62.069,Video,100.0,TV Channels,86.2069
2947,11,0.014595,Adult,90.9091,Ozar,18.1818,DL,18.1818,India,90.9091,"Comedy,Drama,Entertainment,Humor",81.8182,NC,90.9091,Video,90.9091,Movies,90.9091
2948,27,0.035824,Adult,100.0,Bhopal,18.5185,WB,33.3333,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
2949,11,0.014595,Adult,100.0,Borivali,81.8182,MH,100.0,India,100.0,"Literary Fiction,Drama,Literature",18.1818,Hindi,63.6364,Video,81.8182,Shows,54.5455
2950,10,0.013268,Adult,100.0,"Burhānpur, Indore",10.0,MP,70.0,India,100.0,"News,Event,Parliament, Drama, News, Educational,News,Infotainment, Entertainment,Educational,Infotainment, Drama,Period Drama,History",10.0,Hindi,40.0,Video,100.0,"TV Channels, Shows",40.0
2951,3,0.00398,Adult,66.6667,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Action,Drama,Political,Entertainment",33.3333,NC,100.0,Video,100.0,Shows,100.0
2952,22,0.02919,Adult,100.0,Bhiwandi,59.0909,MH,72.7273,India,100.0,News,22.7273,Hindi,77.2727,Video,100.0,TV Channels,90.9091
2953,47,0.06236,Adult,100.0,Thāne,89.3617,MH,100.0,India,100.0,News,40.4255,Hindi,85.1064,Video,100.0,TV Channels,95.7447
2954,9,0.011941,Adult,100.0,Surat,44.4444,GJ,77.7778,India,100.0,"Music,Arts & Culture",22.2222,Hindi,88.8889,Audio,55.5556,Radio Channels,55.5556
2955,5,0.006634,Adult,100.0,Pūth Kalān,40.0,DL,60.0,India,80.0,"Drama,Thriller",60.0,NC,80.0,Video,100.0,Shows,100.0
2956,1,0.001327,Child,100.0,Orford,100.0,ENG,100.0,United Kingdom,100.0,"Music,Arts & Culture, Entertainment,News,Infotainment,Culture",100.0,Hindi,100.0,"Audio, Video",100.0,"Radio Channels, TV Channels",100.0
2957,12,0.015922,Adult,100.0,Haveli,91.6667,MH,100.0,India,100.0,News,50.0,Hindi,75.0,Video,100.0,TV Channels,100.0
2958,12,0.015922,Child,100.0,Navi Mumbai (Reliance Corporate Park),33.3333,MH,33.3333,India,100.0,Political,58.3333,NC,100.0,Video,100.0,Shows,100.0
2959,19,0.025209,Adult,100.0,Gaya,10.5263,UP,21.0526,India,84.2105,Action,78.9474,Hindi,100.0,Video,100.0,Shows,100.0
2960,17,0.022556,Adult,94.1176,Morigaon,29.4118,AS,41.1765,India,100.0,Drama,5.8824,Hindi,64.7059,Video,82.3529,TV Channels,29.4118
2961,12,0.015922,Adult,100.0,Rourkela,16.6667,OR,16.6667,India,100.0,News,16.6667,Hindi,58.3333,Video,100.0,TV Channels,91.6667
2962,7,0.009288,Adult,100.0,"Artist Village, Navi Mumbai (Reliance Corporate Park)",28.5714,MH,57.1429,India,100.0,"Music,Biography,Drama",14.2857,NC,28.5714,Video,71.4286,Movies,14.2857
2963,8,0.010614,Adult,100.0,Gumlā,37.5,JH,75.0,India,100.0,"Action,Crime,Thriller",12.5,NC,62.5,Video,100.0,Movies,50.0
2964,17,0.022556,Child,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Sports,Inspirational,Music, Romance,Comedy, Sports, Comedy,Drama,Educational",5.8824,Hindi,47.0588,Video,100.0,Movies,41.1765
2965,5,0.006634,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Comedy,Drama,Entertainment,Humor",40.0,NC,100.0,Video,100.0,"TV Channels, Movies",100.0
2966,5,0.006634,Adult,100.0,"Mālpura, Jobner, Hyderabad (Gachibowli), Dhāruhera, Khetri, Hyderabad (Basant Nagar Colony), Jaipur, Kota, Sūrajgarh",20.0,"RJ, TG, HR",20.0,India,100.0,"News, Action,Adventure,Thriller, News,Event,Parliament, Music,Arts & Culture, Music, Educational,News,Infotainment, Entertainment,Educational,Infotainment, News,Infotainment, Spiritual,Devotional",20.0,Hindi,40.0,"Audio, Video",100.0,"Radio Channels, TV Channels",60.0
2967,17,0.022556,Adult,94.1176,Navi Mumbai (Reliance Corporate Park),11.7647,MH,94.1176,India,100.0,Drama,11.7647,Hindi,58.8235,Video,100.0,Shows,29.4118
2968,29,0.038477,Adult,100.0,Muzaffarpur,62.069,BR,62.069,India,100.0,News,24.1379,Hindi,72.4138,Video,93.1034,TV Channels,58.6207
2969,40,0.053072,Adult,100.0,"Gorakhpur, Navi Mumbai (Reliance Corporate Park)",20.0,"UP, MH",87.5,India,100.0,News,70.0,Hindi,87.5,Video,100.0,TV Channels,100.0
2970,52,0.068994,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Sports,News,Infotainment",38.4615,Hindi,100.0,Video,100.0,TV Channels,98.0769
2971,19,0.025209,Adult,94.7368,Navi Mumbai (Reliance Corporate Park),10.5263,MH,21.0526,India,100.0,"Digital art,Social Awareness,Legal And Ethical",10.5263,Hindi,31.5789,Video,94.7368,"TV Channels, Documentaries",31.5789
2972,6,0.007961,Guest,100.0,Patna (Police Colony),50.0,BR,66.6667,India,100.0,NC,50.0,NC,100.0,NC,50.0,NC,50.0
2973,18,0.023882,Adult,88.8889,Jaipur,44.4444,RJ,61.1111,India,100.0,"Literary Fiction,Drama",11.1111,NC,33.3333,Video,94.4444,"Movies, Shows",27.7778
2974,54,0.071647,Adult,100.0,Nashik,94.4444,MH,100.0,India,100.0,News,20.3704,Hindi,72.2222,Video,94.4444,TV Channels,87.037
2975,1,0.001327,Adult,100.0,"Ramanathapuram, Neelankarai, Saint Thomas Mount",100.0,TN,100.0,India,100.0,Music,100.0,"Punjabi, Hindi, Marathi",100.0,Video,100.0,TV Channels,100.0
2976,25,0.03317,Adult,100.0,Delhi,12.0,DL,64.0,India,100.0,"News, Entertainment,Movies, Entertainment",16.0,Hindi,96.0,Video,100.0,TV Channels,80.0
2977,6,0.007961,Adult,100.0,"Navi Mumbai (Reliance Corporate Park), Dasūya",16.6667,"PB, MH",16.6667,India,100.0,News,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
2978,20,0.026536,Adult,100.0,Dorāha,45.0,PB,50.0,India,100.0,"News,Educational,Infotainment",10.0,Hindi,40.0,Video,95.0,TV Channels,45.0
2979,50,0.06634,Adult,100.0,"Najafgarh, Pitampura",4.0,DL,42.0,India,100.0,News,80.0,Hindi,82.0,Video,100.0,TV Channels,96.0
2980,12,0.015922,Adult,100.0,Bengaluru,16.6667,KA,33.3333,India,100.0,"Romance,Action,Drama,War",83.3333,NC,91.6667,Video,100.0,Shows,91.6667
2981,4,0.005307,Adult,100.0,Pitampura,100.0,DL,100.0,India,100.0,"Music & Dance,Reality",100.0,NC,100.0,Video,100.0,Shows,100.0
2982,1,0.001327,Adult,100.0,"Pithāpuram, Rasapūdipalem, Navi Mumbai (Reliance Corporate Park)",100.0,"AP, MH",100.0,India,100.0,"News,Event,Parliament, News, Entertainment,Movies, Music,Biography,Drama, Educational,News,Infotainment, Culture,Local News,Telugu Music, Cultural Programs,Malayalam Music, News,Music, History, Devotional,Classical,Spiritual Stories",100.0,"Telugu, Kannada, Hindi, English",100.0,"Audio, Video",100.0,"Radio Channels, TV Channels, Movies",100.0
2983,14,0.018575,Child,100.0,Patna,78.5714,BR,78.5714,India,100.0,News,28.5714,Hindi,71.4286,Video,78.5714,TV Channels,64.2857
2984,24,0.031843,Adult,100.0,Uppal Kalan,83.3333,TG,83.3333,India,95.8333,"Music,Biography,Drama",12.5,NC,79.1667,Video,91.6667,Movies,95.8333
2985,18,0.023882,Adult,100.0,Porur,16.6667,TN,38.8889,India,100.0,"Music,Biography,Drama",77.7778,NC,100.0,Video,100.0,Movies,94.4444
2986,4,0.005307,Adult,100.0,"Lucknow, Patna (Police Colony)",75.0,"BR, UP",100.0,India,100.0,"Sports, Action,Crime,Thriller",25.0,NC,75.0,Video,100.0,"Movies, Shows",50.0
2987,8,0.010614,Adult,100.0,"Bhopal, Jabalpur, Navi Mumbai (Reliance Corporate Park)",12.5,UP,25.0,India,100.0,"Classical,Local News,Regional News",37.5,NC,100.0,Audio,100.0,Radio Channels,100.0
2988,5,0.006634,Adult,100.0,Lohogaon,40.0,MH,40.0,India,100.0,"Nature & Wildlife,History,Travel",20.0,NC,60.0,Video,100.0,Documentaries,40.0
2989,31,0.041131,Adult,96.7742,Ludhiana,6.4516,PB,48.3871,India,93.5484,"News, Entertainment,Movies, Music, Entertainment, Spiritual,Devotional, Comedy, Music,Entertainment,Movies",3.2258,"Punjabi, Hindi",35.4839,Video,64.5161,TV Channels,22.5806
2990,8,0.010614,Adult,100.0,"Ahmedabad, Pune, Nagpur",12.5,"MH, GJ",25.0,India,100.0,"Music,Arts & Culture, Devotional, Tripura Folk,Local Stories, Akashvani, Music,News, News,Music, Culture,Gujarati Music, Classical,Local News,Regional News",12.5,Hindi,75.0,Audio,50.0,Radio Channels,50.0
2991,1,0.001327,Adult,100.0,"Phulwari Sharif, Patna",100.0,BR,100.0,India,100.0,"Action,Adventure,Thriller, Sports,News,Infotainment, Music, Entertainment,Educational,Infotainment, Educational,Agriculture,Infotainment",100.0,Hindi,100.0,Video,100.0,"TV Channels, Movies",100.0
2992,11,0.014595,Adult,100.0,Hailākāndi,9.0909,AS,36.3636,India,100.0,"Arts & Culture,Music",36.3636,Hindi,54.5455,Video,81.8182,Shorts,45.4545
2993,17,0.022556,Adult,100.0,Manama,17.6471,DU,17.6471,UAE,47.0588,"Educational,News,Infotainment",23.5294,Hindi,23.5294,Video,88.2353,TV Channels,70.5882
2994,4,0.005307,Adult,100.0,Sultanpur,75.0,PB,100.0,India,100.0,"Kids & Family,Drama,Entertainment, Devotional,Spiritual",25.0,NC,50.0,Video,100.0,Movies,50.0
2995,9,0.011941,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Action,Fantasy,Adventure",66.6667,NC,100.0,Video,100.0,Movies,77.7778
2996,17,0.022556,Adult,100.0,"Haveli, Kodoli, Kharakvasla, Nagpur",5.8824,MH,47.0588,India,100.0,"News, Music, Music,Biography,Drama, Entertainment,Educational,Infotainment, Kids & Family,Action,Comedy,Animation, Kids & Family,Animation,Music,Edutainment,Kids",5.8824,Hindi,52.9412,Video,88.2353,"TV Channels, Movies, Shows",29.4118
2997,6,0.007961,Adult,100.0,Navi Mumbai (Reliance Corporate Park),83.3333,MH,100.0,India,100.0,News,100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
2998,9,0.011941,Adult,100.0,Nagpur,33.3333,MH,44.4444,India,100.0,"Arts & Culture,Music",100.0,NC,100.0,Video,100.0,Shorts,100.0
2999,8,0.010614,Adult,100.0,"Loni, Kotla Mahigiran",12.5,"UP, DL",25.0,India,100.0,"News, Music & Dance,Reality, Educational,Agriculture,Infotainment",12.5,Hindi,100.0,Video,100.0,"TV Channels, Shows",100.0
3000,6,0.007961,Adult,100.0,"Yelahanka, Navi Mumbai (Reliance Corporate Park)",33.3333,"KA, MH",50.0,India,100.0,"News, Entertainment,Educational,Infotainment",16.6667,"Hindi, English",33.3333,Video,83.3333,TV Channels,16.6667
3001,8,0.010614,Adult,100.0,Shivpuri,62.5,MP,62.5,India,100.0,Drama,25.0,Hindi,50.0,Video,100.0,Movies,75.0
3002,4,0.005307,Adult,100.0,Musāfir-Khāna,50.0,UP,50.0,India,100.0,"Music,Biography,Drama, Comedy,Drama,Entertainment,Humor",25.0,NC,100.0,Video,100.0,Movies,100.0
3003,22,0.02919,Adult,100.0,"Naroda, Navi Mumbai (Reliance Corporate Park)",9.0909,"UP, MH",45.4545,India,95.4545,"Entertainment,Educational,Infotainment",18.1818,Hindi,72.7273,Video,100.0,TV Channels,86.3636
3004,12,0.015922,Adult,100.0,Artist Village,83.3333,MH,83.3333,India,100.0,News,66.6667,Hindi,75.0,Video,100.0,TV Channels,91.6667
3005,21,0.027863,Adult,100.0,Indāpur,71.4286,MH,76.1905,India,100.0,News,14.2857,Hindi,61.9048,Video,100.0,TV Channels,61.9048
3006,32,0.042458,Adult,100.0,Pimpri,84.375,MH,93.75,India,100.0,Music,15.625,Hindi,50.0,Video,100.0,TV Channels,53.125
3007,6,0.007961,Adult,100.0,"Bhopal, Navi Mumbai (Reliance Corporate Park)",66.6667,"MH, MP",66.6667,India,100.0,"News, Music,Arts & Culture, History",16.6667,Hindi,100.0,"Audio, Video",83.3333,"Radio Channels, TV Channels",33.3333
3008,16,0.021229,Adult,100.0,Jaipur,93.75,RJ,93.75,India,100.0,"News, Music,Arts & Culture, News,Music",6.25,Hindi,43.75,"Audio, Video",75.0,"Radio Channels, TV Channels",68.75
3009,9,0.011941,Adult,100.0,Malakpur Kohi Rangpur,11.1111,KA,33.3333,India,100.0,Akashvani,88.8889,NC,100.0,Audio,100.0,Radio Channels,100.0
3010,26,0.034497,Adult,100.0,Bengaluru,80.7692,KA,88.4615,India,100.0,"Entertainment,Movies",19.2308,Hindi,100.0,Video,100.0,TV Channels,92.3077
3011,17,0.022556,Adult,100.0,Jaipur,23.5294,RJ,47.0588,India,100.0,"Drama,Survival,Entertainment,Literature",29.4118,Hindi,82.3529,Video,100.0,Movies,82.3529
3012,22,0.02919,Adult,100.0,Bareilly (Civil Lines),9.0909,UP,90.9091,India,100.0,History,22.7273,NC,72.7273,Video,100.0,Documentaries,90.9091
3013,17,0.022556,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Sports,News,Infotainment",100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
3014,4,0.005307,Adult,100.0,Mumbai,50.0,MH,50.0,India,100.0,"Comedy,Drama,Entertainment,Humor, Drama,Entertainment",25.0,NC,100.0,Video,100.0,Movies,50.0
3015,4,0.005307,Adult,100.0,Karnāl,25.0,HR,25.0,India,50.0,"Action,Drama,Political,Entertainment",75.0,NC,100.0,Video,100.0,Shows,100.0
3016,22,0.02919,Adult,100.0,Defence Colony,9.0909,DL,22.7273,India,95.4545,Drama,95.4545,Hindi,95.4545,Video,100.0,Shows,100.0
3017,31,0.041131,Adult,100.0,Ghaziabad,90.3226,UP,93.5484,India,100.0,"Action,Crime,Thriller",25.8065,NC,100.0,Video,96.7742,Movies,87.0968
3018,3,0.00398,Adult,100.0,Bengaluru (Industrial Layout),100.0,KA,100.0,India,100.0,"Arts & Culture,Music",33.3333,NC,66.6667,Video,100.0,Shorts,33.3333
3019,21,0.027863,Adult,100.0,Hyderabad,100.0,TG,100.0,India,100.0,"Entertainment,News,Music,Infotainment",19.0476,Tamil,23.8095,Video,80.9524,TV Channels,52.381
3020,57,0.075628,Adult,98.2456,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Mystery,Thriller,Drama",15.7895,NC,91.2281,Video,100.0,Movies,89.4737
3021,28,0.037151,Adult,100.0,Surat,17.8571,GJ,89.2857,India,100.0,News,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
3022,23,0.030517,Adult,100.0,Chakapara,26.087,WB,43.4783,India,100.0,Entertainment,21.7391,Hindi,56.5217,Video,100.0,TV Channels,91.3043
3023,17,0.022556,Adult,100.0,"New Delhi, Mandi Dabwāli",5.8824,DL,23.5294,India,100.0,"Historical Fiction,Drama,Entertainment,Patriotic, Comedy,Drama,Entertainment,Humor, Comedy,Drama, Biography,History,Educational, Action,Animation",5.8824,"Hindi, English",35.2941,Video,94.1176,"Movies, Documentaries, Shows",35.2941
